0.00795178,-0.0265707,-0.00590953
0.00797952,-0.0262306,-0.00590953
0.00807203,-0.0259725,-0.00590953
0.00835132,-0.0259543,-0.00625486
0.00897129,-0.0255227,-0.00694114
0.0110042,-0.0244719,-0.0072445
0.0153309,-0.0228034,-0.00763229
0.0207545,-0.0203043,-0.00817983
0.0262743,-0.0170383,-0.00834206
0.0413932,-0.0122396,-0.00912237
0.0510452,-0.0114356,-0.00923693
0.0611721,-0.0107078,-0.00937154
0.0706989,-0.00996537,-0.00953741
0.0787998,-0.00927668,-0.00953741
0,0,0
0.0861403,-0.00868062,-0.0094811
0.0932599,-0.00843112,-0.00968429
0.0998951,-0.00819695,-0.00984992
0.105583,-0.00722799,-0.00992206
0.11066,-0.00593766,-0.0100247
0.115765,-0.00528712,-0.0102837
0.120396,-0.00501212,-0.0103612
0.124106,-0.00421842,-0.010146
0.128181,-0.00340099,-0.0103836
0.132475,-0.00308953,-0.0105453
0.135688,-0.00270071,-0.0103196
0.138247,-0.00197324,-0.0104296
0.141111,-0.00116131,-0.0107884
0.144029,-0.000439432,-0.0107504
0.146073,5.29725e-05,-0.0106703
0.147752,0.000330867,-0.0106703
0.150166,0.00028582,-0.0108214
0.152581,0.000539539,-0.0108214
0.153876,0.00113515,-0.0107788
0.155,0.00119869,-0.0109529
0.156687,0.00142207,-0.0111328
0.158098,0.00219381,-0.0110037
0.159166,0.00266205,-0.0110037
0.160332,0.00291383,-0.0111708
0.161348,0.00330372,-0.0110982
0.162022,0.00334915,-0.010963
0.162778,0.00303765,-0.01103
0.163546,0.00307964,-0.0111107
0.164041,0.00356731,-0.0110713
0.164834,0.00392767,-0.0110713
0.165629,0.00398234,-0.0109475
0.166233,0.00392941,-0.0109475
0.166769,0.00405784,-0.0110304
0.166853,0.00435306,-0.0110304
0.166795,0.00475473,-0.0110629
0.167207,0.00522002,-0.0111214
0.167826,0.00547738,-0.0111872
0.16808,0.00560041,-0.0111872
0.168254,0.00574076,-0.0111872
0.168629,0.00571068,-0.0112466
0.16906,0.00548299,-0.0112997
0.169395,0.00537747,-0.0113461
0.16971,0.00544184,-0.0114004
0.169992,0.00547289,-0.0114004
0.170128,0.00537844,-0.0114004
0.170452,0.0051109,-0.0114004
0.171037,0.00457225,-0.0113252
0.171601,0.00396672,-0.0111642
0.172109,0.00328828,-0.0111018
0.1725,0.00257287,-0.0111881
0.172726,0.00207893,-0.0111881
0.172955,0.00178898,-0.0111881
0.17327,0.00147503,-0.0112184
0.173396,0.00105626,-0.0111625
0.173476,0.000578228,-0.0110514
0.17404,0.000140308,-0.0110829
0.174674,-0.000188783,-0.0110829
0.174975,-0.000387807,-0.0110503
0.175537,-0.000448816,-0.0111416
0.176062,-0.000478612,-0.0111416
0.176063,-0.000464304,-0.0110456
0.176162,-0.000208274,-0.0110456
0.176449,0.000337372,-0.0110456
0.176468,0.000605535,-0.0111222
0.17629,0.000848087,-0.0110212
0.176385,0.00114132,-0.0111068
0.176505,0.00121064,-0.011247
0.176308,0.00130178,-0.0110428
0.176264,0.00144893,-0.011148
0.17638,0.00158898,-0.0112321
0.176268,0.00148122,-0.0111619
0.175998,0.00139066,-0.0110108
0.175901,0.00117855,-0.0110788
0.175748,0.000860706,-0.0110165
0.175332,0.000640761,-0.0107193
0.174997,0.000343977,-0.0108163
0.174831,4.10948e-05,-0.0106809
0.174741,-0.000158644,-0.0105921
0.174626,-0.000329244,-0.0107488
0.17453,-0.000515999,-0.0108319
0.17461,-0.000464718,-0.0107154
0.174686,-0.000295599,-0.0107542
0.174545,-0.000258502,-0.010837
0.174477,-0.000202228,-0.010837
0.174572,0.000125147,-0.0107997
0.174538,0.000712127,-0.0107499
0.17454,0.00112978,-0.0109128
0.174621,0.00129812,-0.0111329
0.174654,0.00156526,-0.0110366
0.174925,0.00157605,-0.011362
0.175226,0.00145571,-0.0116929
0.17552,0.00146264,-0.0115942
0.175854,0.00145976,-0.0115942
0.175797,0.0015866,-0.0116744
0.17562,0.00175739,-0.0113045
0.175876,0.00124722,-0.0111913
0.176042,0.00069032,-0.0114317
0.175822,0.000603321,-0.0112485
0.175822,0.000388771,-0.0113778
0.175953,0.000205815,-0.0114547
0.175902,-0.000296772,-0.0114012
0.175736,-0.00113141,-0.0114692
0.175608,-0.00159735,-0.0114057
0.175439,-0.00172462,-0.0113417
0.175072,-0.00173006,-0.0111004
0.174729,-0.00166058,-0.0111004
0.174634,-0.00157429,-0.0111949
0.17468,-0.00145753,-0.011098
0.174581,-0.00143309,-0.011098
0.174366,-0.00129423,-0.0111484
0.174374,-0.000896622,-0.011109
0.174559,-0.000428858,-0.011109
0.17458,-6.81552e-05,-0.0111649
0.17454,0.0004593,-0.0110417
0.174741,0.000869172,-0.0112245
0.174893,0.00112218,-0.0110289
0.175129,0.00136403,-0.0113562
0.17537,0.00144742,-0.0114627
0.175363,0.00141331,-0.0113156
0.175385,0.00121969,-0.0112404
0.175541,0.00127477,-0.01149
0.175713,0.00139028,-0.011404
0.175649,0.00111267,-0.011404
0.175638,0.000722749,-0.0114355
0.175842,0.000502999,-0.0114754
0.175974,0.000178066,-0.0115359
0.17579,-0.000373211,-0.0115359
0.175557,-0.000773137,-0.0114824
0.175493,-0.00103989,-0.0114436
0.175353,-0.00134425,-0.0113805
0.175226,-0.00130793,-0.0113805
0.175235,-0.000969036,-0.0113805
0.17519,-0.000663427,-0.0114274
0.175053,-0.00039576,-0.0115013
0.175025,5.48424e-05,-0.0115623
0.175131,0.000500472,-0.0114324
0.17525,0.000619992,-0.0113222
0.175249,0.000714404,-0.0114422
0.175148,0.0010009,-0.0113986
0.175246,0.00123587,-0.0113986
0.175388,0.00129046,-0.0115531
0.175453,0.00130865,-0.0116186
0.17556,0.00132709,-0.0117009
0.175476,0.00112022,-0.0115959
0.175292,0.000645585,-0.0117069
0.17514,0.000235969,-0.0117737
0.174947,-1.36096e-06,-0.0114629
0.174729,-0.000381229,-0.0115205
0.174439,-0.000743704,-0.0117092
0.174324,-0.000729856,-0.0115941
0.174488,-0.000550161,-0.0115941
0.174452,-0.00041301,-0.0116605
0.174254,-0.000359222,-0.0116605
0.174301,-2.2295e-05,-0.0116605
0.174526,0.00038556,-0.0116605
0.174636,0.000553833,-0.0118636
0.174656,0.000914273,-0.0118636
0.174997,0.00124307,-0.0120582
0.175409,0.00144961,-0.0122477
0.175487,0.00150557,-0.0121816
0.175442,0.00147525,-0.0122867
0.175491,0.00163739,-0.0122867
0.175564,0.00165929,-0.0122867
0.175496,0.00152709,-0.012356
0.175428,0.00141875,-0.012356
0.175504,0.00114508,-0.0124407
0.175494,0.000854659,-0.0124407
0.175409,0.00057218,-0.0124407
0.175349,0.000112319,-0.0125588
0.175284,-0.000324067,-0.0123849
0.175217,-0.00077085,-0.0123849
0.175059,-0.00116672,-0.0123849
0.174776,-0.0014617,-0.0123447
0.174528,-0.00142331,-0.0121127
0.174443,-0.0012885,-0.0122152
0.174296,-0.00136616,-0.0123703
0.1742,-0.00136188,-0.0122389
0.174228,-0.00113233,-0.0121885
0.174182,-0.000826952,-0.0123541
0.174065,-0.000587749,-0.0123541
0.174045,-0.000326035,-0.0122619
0.174158,-3.60055e-05,-0.0123667
0.174094,0.000426892,-0.0123667
0.174154,0.00095607,-0.0124774
0.174596,0.0014227,-0.0128326
0.175107,0.00180684,-0.0128326
0.175427,0.00201031,-0.0128326
0.175517,0.00204471,-0.0130478
0.175817,0.0020464,-0.012967
0.175874,0.00236809,-0.0121935
0.175856,0.00197499,-0.0122876
0.176144,0.0014202,-0.0122162
0.176023,0.00126835,-0.0124496
0.175864,0.000931722,-0.0121735
0.175923,0.000398809,-0.0122655
0.175588,-0.000112631,-0.0122655
0.175083,-0.000617829,-0.0122655
0.174886,-0.00072454,-0.0120711
0.174669,-0.000800292,-0.0118955
0.17417,-0.00118269,-0.0121052
0.173802,-0.00119592,-0.011996
0.174146,-0.000981541,-0.0120355
0.174369,-0.000954315,-0.0121162
0.174082,-0.00110563,-0.012017
0.174135,-0.00121393,-0.0121671
0.174456,-0.000944284,-0.0121671
0.174553,-0.000538682,-0.0120221
0.174604,-0.000182155,-0.0122491
0.174988,0.00014281,-0.0123735
0.175498,0.000241878,-0.0124448
0.175724,0.000373191,-0.0124978
0.175863,0.000824975,-0.0125853
0.176199,0.00131251,-0.0125421
0.17635,0.00136446,-0.0126382
0.176074,0.00122433,-0.0126382
0.176034,0.00127327,-0.0126037
0.17631,0.0013902,-0.0127363
0.176277,0.0013211,-0.0126525
0.176145,0.000916839,-0.012741
0.176182,0.000688055,-0.0127839
0.176163,0.000602565,-0.0126764
0.175882,0.000390412,-0.0126419
0.17543,0.000175993,-0.0125637
0.175069,-0.000176251,-0.0125637
0.174784,-0.000603313,-0.0125228
0.174387,-0.000857541,-0.0123318
0.174124,-0.000994165,-0.0124406
0.174137,-0.00113669,-0.0123473
0.174157,-0.00125393,-0.0123473
0.174167,-0.00122334,-0.0124445
0.174217,-0.00101822,-0.0125262
0.174286,-0.000807001,-0.0125262
0.174331,-0.000596853,-0.0125262
0.174387,-0.000358541,-0.0125745
0.174619,-0.00011481,-0.0126568
0.17495,0.000146005,-0.0127838
0.175348,0.000662532,-0.0127838
0.17584,0.00118226,-0.0129003
0.176112,0.00147221,-0.0129562
0.176181,0.00153464,-0.012872
0.176158,0.00143155,-0.0129893
0.176066,0.00151795,-0.0129569
0.1761,0.0015303,-0.0130173
0.176179,0.00147515,-0.0130843
0.176268,0.00136709,-0.0130411
0.176423,0.00114705,-0.0131567
0.17647,0.000939578,-0.0130593
0.17653,0.00031144,-0.0131801
0.176355,-0.000328916,-0.0131105
0.1759,-0.00053564,-0.012611
0.175579,-0.000777278,-0.0128823
0.175406,-0.0012091,-0.0130961
0.175325,-0.0015042,-0.0127019
0.175219,-0.00137163,-0.0125389
0.175049,-0.00111052,-0.0128645
0.174947,-0.00102406,-0.0128062
0.174823,-0.000765138,-0.0124395
0.174573,-0.000398358,-0.0125067
0.174384,-0.000235039,-0.0127067
0.174506,-0.000158732,-0.0127067
0.174685,0.000201476,-0.0125055
0.174643,0.000583479,-0.0126179
0.174595,0.000654393,-0.0128544
0.174633,0.000840547,-0.0125865
0.17478,0.00108741,-0.0126686
0.174819,0.0012222,-0.0128761
0.174724,0.00116008,-0.0127787
0.174835,0.0010284,-0.0129417
0.175154,0.00106904,-0.0130958
0.175432,0.000995485,-0.0132854
0.175719,0.000614155,-0.0135034
0.175988,0.000304021,-0.0133169
0.175956,3.97132e-05,-0.0132587
0.175699,-0.000252164,-0.0135084
0.175632,-0.000560809,-0.0135084
0.175727,-0.000920718,-0.0133782
0.175585,-0.00133174,-0.0135605
0.175035,-0.00132011,-0.0135077
0.174791,-0.000800777,-0.0134747
0.174843,-0.000718229,-0.0132991
0.174698,-0.000969814,-0.0136213
0.174687,-0.000980363,-0.0135442
0.174782,-0.00103439,-0.0133685
0.174685,-0.00106818,-0.0136056
0.174323,-0.000741746,-0.0134959
0.174222,-0.000525102,-0.0134082
0.174457,-0.000197917,-0.0136461
0.174629,0.000513847,-0.0134559
0.174938,0.00116323,-0.0137568
0.175382,0.00167714,-0.0140314
0.175817,0.00184504,-0.014313
0.176167,0.00174944,-0.0145604
0.176103,0.00162673,-0.014119
0.175923,0.00145697,-0.0142735
0.175984,0.00140772,-0.0144761
0.17608,0.00110073,-0.0143536
0.175992,0.000604237,-0.0143536
0.1759,0.000444408,-0.0144832
0.175976,0.000459996,-0.0144335
0.176111,0.000105127,-0.0144655
0.176081,-0.000534162,-0.0145457
0.175855,-0.000836639,-0.0142758
0.175787,-0.00105404,-0.0142017
0.175538,-0.00136593,-0.0142844
0.175098,-0.00136516,-0.0140163
0.17512,-0.00121501,-0.014103
0.175139,-0.00117096,-0.014103
0.174766,-0.00127574,-0.0139795
0.17456,-0.00120157,-0.0139795
0.174614,-0.000851341,-0.0139162
0.174572,-0.000472543,-0.0140029
0.174606,-4.39328e-05,-0.0140029
0.174819,0.00037344,-0.0140379
0.174935,0.000825439,-0.0139707
0.174993,0.00107917,-0.0140161
0.175067,0.0010603,-0.0141163
0.175113,0.000970219,-0.0140607
0.175208,0.000824567,-0.0141955
0.175372,0.00078066,-0.0144013
0.175593,0.000691083,-0.0143602
0.175689,0.000395394,-0.0143602
0.175551,9.3281e-05,-0.0143946
0.175471,-0.000376751,-0.014584
0.175468,-0.000699582,-0.014456
0.175522,-0.000811617,-0.0143927
0.175518,-0.00110782,-0.0146932
0.175341,-0.00120522,-0.0144727
0.175316,-0.00112011,-0.0144727
0.175282,-0.00103935,-0.0145942
0.175048,-0.0010139,-0.014381
0.174862,-0.00103041,-0.014381
0.174676,-0.000824319,-0.0143131
0.174518,-0.000683094,-0.0142662
0.174334,-0.000511172,-0.0142662
0.174301,-0.000138371,-0.014236
0.174514,0.000207974,-0.014236
0.174562,0.000567037,-0.0141963
0.174516,0.000678161,-0.0143053
0.174579,0.00101135,-0.0143053
0.174786,0.00170636,-0.0141905
0.174982,0.00188659,-0.0144116
0.174943,0.00170445,-0.0145088
0.174995,0.00166492,-0.014475
0.175392,0.00164008,-0.0147088
0.175733,0.00146089,-0.0147088
0.175966,0.00129093,-0.0147525
0.176261,0.00114387,-0.0149144
0.176304,0.000645859,-0.0149901
0.176161,-0.000114337,-0.0150579
0.176133,-0.000549254,-0.0150579
0.176166,-0.000689614,-0.0150183
0.17613,-0.0010307,-0.0152096
0.175975,-0.00142953,-0.0151675
0.175953,-0.00155768,-0.0150539
0.175968,-0.00152629,-0.0151537
0.175796,-0.00148871,-0.0150742
0.175709,-0.00150075,-0.014977
0.175638,-0.0013848,-0.0149291
0.175433,-0.00126778,-0.0148173
0.175315,-0.00118228,-0.0147457
0.175158,-0.000907497,-0.0145543
0.174799,-0.000736896,-0.0144026
0.174262,-0.000569262,-0.0144515
0.173885,-0.000163901,-0.0144101
0.173866,0.00039203,-0.014342
0.173786,0.000761668,-0.0144692
0.173598,0.00115704,-0.0143933
0.173731,0.00175935,-0.0143933
0.173901,0.00222478,-0.0145101
0.173789,0.00262561,-0.0143361
0.173865,0.00273977,-0.0145462
0.174028,0.00266858,-0.014635
0.174042,0.00255961,-0.0144789
0.174118,0.00230486,-0.0147696
0.174274,0.00213462,-0.0149252
0.174591,0.0018346,-0.0150309
0.174971,0.00147144,-0.0153268
0.175334,0.00120779,-0.0153947
0.175676,0.000816725,-0.0153947
0.17572,0.000409007,-0.0154264
0.175695,-0.000144662,-0.0155296
0.17583,-0.000667819,-0.0155807
